gene_id	BDF1_FPKM_rep1	BDF1_FPKM_rep2	ICR_FPKM_rep1	ICR_FPKM_rep2	ddY_FPKM_rep1	ddY_FPKM_rep2
Mir183	0.0	0.0	0.0	0.0	0.0	0.0
Mir1839	0.0	0.0	0.0	0.0	0.0	0.0
Mir184	0.0	0.0	0.0	0.0	0.0	0.0
Mir1843a	0.0	0.0	0.0	0.0	0.0	0.0
Mir1843b	0.0	0.0	0.0	0.0	0.0	0.0
Mir185	0.0	0.0	0.0	0.0	0.0	0.0
Mir186	0.0	0.0	0.0	0.0	0.0	0.0
Mir187	0.0	0.0	0.0	0.0	0.0	0.0
Mir188	0.0	0.0	0.0	0.0	0.0	0.0
Mir1892	0.0	0.0	0.0	0.0	0.0	0.0
Mir1893	0.0	0.0	0.0	0.0	0.0	0.0
Mir1894	0.0	0.0	0.0	0.0	0.0	0.0
Mir1895	0.0	0.0	0.0	0.0	0.0	0.0
Mir1896	0.0	0.0	0.0	0.0	0.0	0.0
Mir1897	0.0	0.0	0.0	0.0	0.0	0.0
Mir1898	0.0	0.0	0.0	0.0	0.0	0.0
Mir1899	0.0	0.0	0.0	0.0	0.0	0.0
Mir18b	0.0	0.0	0.0	0.0	0.0	0.0
Mir1900	0.0	0.0	0.0	0.0	0.0	0.0
Mir1901	0.0	0.0	0.0	0.0	0.0	0.0
Mir1902	0.0	0.0	0.0	0.0	0.0	0.0
Mir1903	0.0	0.0	0.0	0.0	0.0	0.0
Mir1904	0.0	0.0	0.0	0.0	0.0	0.0
Mir1905	0.0	0.0	0.0	0.0	0.0	0.0
Mir1906-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir1906-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir1907	0.0	0.0	0.0	0.0	0.0	0.0
Mir190a	0.0	0.0	0.0	0.0	0.0	0.0
Mir190b	0.0	0.0	0.0	0.0	0.0	0.0
Mir191	0.0	0.0	0.0	0.0	0.0	0.0
Mir1912	0.0	0.0	0.0	0.0	0.0	0.0
Mir192	0.0	0.0	0.0	0.0	0.0	0.0
Mir1927	0.0	0.0	0.0	0.0	0.0	0.0
Mir1928	0.0	0.0	0.0	0.0	0.0	0.0
Mir1929	0.0	0.0	0.0	0.0	0.0	0.0
Mir1930	0.0	0.0	0.0	0.0	0.0	0.0
Mir1931	0.0	0.0	0.0	0.0	0.0	0.0
Mir1932	0.0	0.0	0.0	0.0	0.0	0.0
Mir1933	0.0	0.0	0.0	0.0	0.0	0.0
Mir1934	0.0	0.0	0.0	0.0	0.0	0.0
Mir1936	0.0	0.0	0.0	0.0	0.0	0.0
Mir1938	0.0	0.0	0.0	0.0	0.0	0.0
Mir193a	0.0	0.0	0.0	0.0	0.0	0.0
Mir193b	0.0	0.0	0.0	0.0	0.0	0.0
Mir194-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir194-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir1941	0.0	0.0	0.0	0.0	0.0	0.0
Mir1942	0.0	0.0	0.0	0.0	0.0	0.0
Mir1943	0.0	0.0	0.0	0.0	0.0	0.0
Mir1945	0.0	0.0	0.0	0.0	0.0	0.0
Mir1946a	0.0	0.0	0.0	0.0	0.0	0.0
Mir1946b	0.0	0.0	0.0	0.0	0.0	0.0
Mir1947	0.0	0.0	0.0	0.0	0.0	0.0
Mir1948	0.0	0.0	0.0	0.0	0.0	0.0
Mir1949	0.0	0.0	0.0	0.0	0.0	0.0
Mir1950	0.0	0.0	0.0	0.0	0.0	0.0
Mir1951	0.0	0.0	0.0	0.0	0.0	0.0
Mir1952	0.0	0.0	0.0	0.0	0.0	0.0
Mir1953	0.0	0.0	0.0	0.0	0.0	0.0
Mir1954	0.0	0.0	0.0	0.0	0.0	0.0
Mir1955	0.0	0.0	0.0	0.0	0.0	0.0
Mir1956	0.0	0.0	0.0	0.0	0.0	0.0
Mir1957a	0.0	0.0	0.0	0.0	0.0	0.0
Mir1957b	0.0	0.0	0.0	0.0	0.0	0.0
Mir1958	0.0	0.0	0.0	0.0	0.0	0.0
Mir195a	0.0	0.0	0.0	0.0	0.0	0.0
Mir195b	0.0	0.0	0.0	0.0	0.0	0.0
Mir1960	0.0	0.0	0.0	0.0	0.0	0.0
Mir1961	0.0	0.0	0.0	0.0	0.0	0.0
Mir1962	0.0	0.0	0.0	0.0	0.0	0.0
Mir1963	0.0	0.0	0.0	0.0	0.0	0.0
Mir1964	0.0	0.0	0.0	0.0	0.0	0.0
Mir1966	0.0	0.0	0.0	0.0	0.0	0.0
Mir1967	0.0	0.0	0.0	0.0	0.0	0.0
Mir1968	0.0	0.0	0.0	0.0	0.0	0.0
Mir1969	0.0	0.0	0.0	0.0	0.0	0.0
Mir196a-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir196a-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir196b	0.0	0.0	0.0	0.0	0.0	0.0
Mir1970	0.0	0.0	0.0	0.0	0.0	0.0
Mir1971	0.0	0.0	0.0	0.0	0.0	0.0
Mir1981	0.0	0.0	0.0	0.0	0.0	0.0
Mir1982	0.0	0.0	0.0	0.0	0.0	0.0
Mir1983	0.0	11.43	16.72	15.73	0.0	29.2
Mir199a-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir199a-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir199b	0.0	0.0	0.0	0.0	0.0	0.0
Mir19a	0.0	0.0	0.0	0.0	0.0	0.0
Mir19b-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir19b-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir1a-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir1a-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir1b	0.0	0.0	0.0	0.0	0.0	0.0
Mir200a	0.0	0.0	0.0	0.0	0.0	0.0
Mir200b	0.0	0.0	0.0	0.0	0.0	0.0
Mir200c	0.0	0.0	0.0	0.0	0.0	0.0
Mir201	0.0	0.0	0.0	0.0	0.0	0.0
Mir202	0.0	0.0	0.0	0.0	0.0	0.0
Mir203	0.0	0.0	0.0	0.0	0.0	0.0
Mir204	0.0	0.0	0.0	0.0	0.0	0.0
Mir205	0.0	0.0	0.0	0.0	0.0	0.0
Mir206	0.0	0.0	0.0	0.0	0.0	0.0
Mir207	0.0	0.0	0.0	0.0	0.0	0.0
Mir208a	0.0	0.0	0.0	0.0	0.0	0.0
Mir208b	0.0	0.0	0.0	0.0	0.0	0.0
Mir20a	0.0	0.0	0.0	0.0	0.0	0.0
Mir20b	0.0	0.0	0.0	0.0	0.0	0.0
Mir210	0.0	0.0	0.0	0.0	0.0	0.0
Mir211	0.0	0.0	0.0	0.0	0.0	0.0
Mir212	0.0	0.0	0.0	0.0	0.0	0.0
Mir2136	0.0	0.0	0.0	0.0	0.0	0.0
Mir2137	0.0	0.0	0.0	0.0	0.0	0.0
Mir2139	0.0	0.0	0.0	0.0	0.0	0.0
Mir214	0.0	0.0	0.0	0.0	0.0	0.0
Mir215	0.0	0.0	0.0	0.0	0.0	0.0
Mir216a	0.0	0.0	0.0	0.0	0.0	0.0
Mir216b	0.0	0.0	0.0	0.0	0.0	0.0
Mir216c	0.0	0.0	0.0	0.0	0.0	0.0
Mir217	0.0	0.0	0.0	0.0	0.0	0.0
Mir218-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir218-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir219a-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir219a-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir219b	0.0	0.0	0.0	0.0	0.0	0.0
Mir219c	0.0	0.0	0.0	0.0	0.0	0.0
Mir21a	0.0	0.0	0.0	0.0	0.0	0.0
Mir21b	0.0	0.0	0.0	0.0	0.0	0.0
Mir21c	0.0	0.0	0.0	0.0	0.0	0.0
Mir22	0.0	0.0	0.0	0.0	0.0	0.0
Mir221	0.0	0.0	0.0	0.0	0.0	0.0
Mir222	0.0	0.0	0.0	0.0	0.0	0.0
Mir223	0.0	0.0	0.0	0.0	0.0	0.0
Mir224	0.0	0.0	0.0	0.0	0.0	0.0
Mir22hg	6.91	7.29	4.47	6.2	5.09	5.72
Mir23a	0.0	0.0	0.0	0.0	0.0	0.0
Mir23b	0.0	0.0	0.0	0.0	0.0	0.0
Mir24-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir24-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir25	0.0	0.0	0.0	0.0	0.0	0.0
Mir26a-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir26a-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir26b	0.0	0.0	0.0	0.0	0.0	0.0
Mir27a	0.0	0.0	0.0	0.0	0.0	0.0
Mir27b	0.0	0.0	0.0	0.0	0.0	0.0
Mir2861	0.0	0.0	0.0	0.0	0.0	0.0
Mir28a	0.0	0.0	0.0	0.0	0.0	0.0
Mir28b	0.0	0.0	0.0	0.0	0.0	0.0
Mir28c	0.0	0.0	0.0	0.0	0.0	0.0
Mir290a	0.0	0.0	0.0	0.0	0.0	0.0
Mir290b	0.0	0.0	0.0	0.0	0.0	0.0
Mir291a	0.0	0.0	0.0	0.0	0.0	0.0
Mir291b	0.0	0.0	0.0	0.0	0.0	0.0
Mir292	0.0	0.0	0.0	0.0	0.0	0.0
Mir292b	0.0	0.0	0.0	0.0	0.0	0.0
Mir293	0.0	0.0	0.0	0.0	0.0	0.0
Mir294	0.0	0.0	0.0	0.0	0.0	0.0
Mir295	0.0	0.0	0.0	0.0	0.0	0.0
Mir296	0.0	0.0	0.0	0.0	0.0	0.0
Mir297-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir297a-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir297a-3	0.0	0.0	0.0	0.0	0.0	0.0
Mir297a-4	0.0	0.0	0.0	0.0	0.0	0.0
Mir297b	0.0	0.0	0.0	0.0	0.0	0.0
Mir297c	0.0	0.0	0.0	0.0	0.0	0.0
Mir298	0.0	0.0	0.0	0.0	0.0	0.0
Mir299a	0.0	0.0	0.0	0.0	0.0	0.0
Mir299b	0.0	0.0	0.0	0.0	0.0	0.0
Mir29a	0.0	0.0	0.0	0.0	0.0	0.0
Mir29b-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir29b-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir29c	0.0	0.0	0.0	0.0	0.0	0.0
Mir300	0.0	0.0	0.0	0.0	0.0	0.0
Mir301	0.0	0.0	0.0	0.0	0.0	0.0
Mir301b	0.0	0.0	0.0	0.0	0.0	0.0
Mir302a	0.0	0.0	0.0	0.0	0.0	0.0
Mir302b	0.0	0.0	0.0	0.0	0.0	0.0
Mir302c	0.0	0.0	0.0	0.0	0.0	0.0
Mir302d	0.0	0.0	0.0	0.0	0.0	0.0
Mir3057	0.0	0.0	0.0	0.0	0.0	0.0
Mir3058	0.0	0.0	0.0	0.0	0.0	0.0
Mir3059	0.0	0.0	0.0	0.0	0.0	0.0
Mir3060	0.0	0.0	0.0	0.0	0.0	0.0
Mir3061	0.0	0.0	0.0	0.0	0.0	0.0
Mir3062	0.0	0.0	0.0	0.0	0.0	0.0
Mir3063	0.0	0.0	0.0	0.0	0.0	0.0
Mir3064	0.0	0.0	0.0	0.0	0.0	0.0
Mir3065	0.0	0.0	0.0	0.0	0.0	0.0
Mir3066	0.0	0.0	0.0	0.0	0.0	0.0
Mir3067	0.0	0.0	0.0	0.0	0.0	0.0
Mir3068	0.0	0.0	0.0	0.0	0.0	0.0
Mir3069	0.0	0.0	0.0	0.0	0.0	0.0
Mir3070a	0.0	0.0	0.0	0.0	0.0	0.0
Mir3070b	0.0	0.0	0.0	0.0	0.0	0.0
Mir3071	0.0	0.0	0.0	0.0	0.0	0.0
Mir3072	0.0	0.0	0.0	0.0	0.0	0.0
Mir3073a	0.0	0.0	0.0	0.0	0.0	0.0
Mir3073b	0.0	0.0	0.0	0.0	0.0	0.0
Mir3074-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir3074-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir3075	0.0	0.0	0.0	0.0	0.0	0.0
Mir3076	0.0	0.0	0.0	0.0	0.0	0.0
Mir3077	0.0	0.0	0.0	0.0	0.0	0.0
Mir3078	0.0	0.0	0.0	0.0	0.0	0.0
Mir3079	0.0	0.0	0.0	0.0	0.0	0.0
Mir3080	0.0	0.0	0.0	0.0	0.0	0.0
Mir3081	0.0	0.0	0.0	0.0	0.0	0.0
Mir3082	0.0	0.0	0.0	0.0	0.0	0.0
Mir3083	0.0	0.0	0.0	0.0	0.0	0.0
Mir3084-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir3085	0.0	0.0	0.0	0.0	0.0	0.0
Mir3086	0.0	0.0	0.0	0.0	0.0	0.0
Mir3087	0.0	0.0	0.0	0.0	0.0	0.0
Mir3088	0.0	0.0	0.0	0.0	0.0	0.0
Mir3089	0.0	0.0	0.0	0.0	0.0	0.0
Mir3090	0.0	0.0	0.0	0.0	0.0	0.0
Mir3091	0.0	0.0	0.0	0.0	0.0	0.0
Mir3092	0.0	0.0	0.0	0.0	0.0	0.0
Mir3093	0.0	0.0	0.0	0.0	0.0	0.0
Mir3094	0.0	0.0	0.0	0.0	0.0	0.0
Mir3095	0.0	0.0	0.0	0.0	0.0	0.0
Mir3097	0.0	0.0	0.0	0.0	0.0	0.0
Mir3098	0.0	0.0	0.0	0.0	0.0	0.0
Mir3099	0.0	0.0	0.0	0.0	0.0	0.0
Mir30a	0.0	0.0	0.0	0.0	0.0	0.0
Mir30b	0.0	0.0	0.0	0.0	0.0	0.0
Mir30c-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir30c-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir30d	0.0	0.0	0.0	0.0	0.0	0.0
Mir30e	0.0	0.0	0.0	0.0	0.0	0.0
Mir30f	0.0	0.0	0.0	0.0	0.0	0.0
Mir31	0.0	0.0	0.0	0.0	0.0	0.0
Mir3100	0.0	0.0	0.0	0.0	0.0	0.0
Mir3101	0.0	0.0	0.0	0.0	0.0	0.0
Mir3102	0.0	0.0	0.0	0.0	0.0	0.0
Mir3103	0.0	0.0	0.0	0.0	0.0	0.0
Mir3104	0.0	0.0	0.0	0.0	0.0	0.0
Mir3105	0.0	0.0	0.0	0.0	0.0	0.0
Mir3106	0.0	0.0	0.0	0.0	0.0	0.0
Mir3107	0.0	0.0	0.0	0.0	0.0	0.0
Mir3108	0.0	0.0	0.0	0.0	0.0	0.0
Mir3109	0.0	0.0	0.0	0.0	0.0	0.0
Mir3110	0.0	0.0	0.0	0.0	0.0	0.0
Mir3112	0.0	0.0	0.0	0.0	0.0	0.0
Mir3113	0.0	0.0	0.0	0.0	0.0	0.0
Mir32	0.0	0.0	0.0	0.0	0.0	0.0
Mir320	0.0	0.0	0.0	0.0	0.0	0.0
Mir322	0.0	0.0	0.0	0.0	0.0	0.0
Mir323	0.0	0.0	0.0	0.0	0.0	0.0
Mir324	0.0	0.0	0.0	0.0	0.0	0.0
Mir325	0.0	0.0	0.0	0.0	0.0	0.0
Mir326	0.0	0.0	0.0	0.0	0.0	0.0
Mir327	0.0	0.0	0.0	0.0	0.0	0.0
Mir328	0.0	0.0	0.0	0.0	0.0	0.0
Mir329	0.0	0.0	0.0	0.0	0.0	0.0
Mir33	0.0	0.0	0.0	0.0	0.0	0.0
Mir330	0.0	0.0	0.0	0.0	0.0	0.0
Mir331	0.0	0.0	0.0	0.0	0.0	0.0
Mir335	0.0	0.0	0.0	0.0	0.0	0.0
Mir337	0.0	0.0	0.0	0.0	0.0	0.0
Mir338	0.0	0.0	0.0	0.0	0.0	0.0
Mir339	0.0	0.0	0.0	0.0	0.0	0.0
Mir340	0.0	0.0	0.0	0.0	0.0	0.0
Mir341	0.0	0.0	0.0	0.0	0.0	0.0
Mir342	0.0	0.0	0.0	0.0	0.0	0.0
Mir343	0.0	0.0	0.0	0.0	0.0	0.0
Mir344	0.0	0.0	0.0	0.0	0.0	0.0
Mir344-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir344b	0.0	0.0	0.0	0.0	0.0	0.0
Mir344c	0.0	0.0	0.0	0.0	0.0	0.0
Mir344d-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir344d-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir344d-3	0.0	0.0	0.0	0.0	0.0	0.0
Mir344e	0.0	0.0	0.0	0.0	0.0	0.0
Mir344f	0.0	0.0	0.0	0.0	0.0	0.0
Mir344g	0.0	0.0	0.0	0.0	0.0	0.0
Mir344h-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir344h-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir344i	0.0	0.0	0.0	0.0	0.0	0.0
Mir345	0.0	0.0	0.0	0.0	0.0	0.0
Mir346	0.0	0.0	0.0	0.0	0.0	0.0
Mir3470a	0.0	0.0	0.0	0.0	0.0	0.0
Mir3470b	0.0	0.0	0.0	0.0	0.0	0.0
Mir3471-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir3471-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir3472	0.0	0.0	0.0	0.0	0.0	0.0
Mir3473a	0.0	0.0	0.0	0.0	0.0	0.0
Mir3473c	0.0	0.0	0.0	0.0	0.0	0.0
Mir3473d	0.0	0.0	0.0	0.0	0.0	0.0
Mir3473e	0.0	0.0	0.0	0.0	0.0	0.0
Mir3473f	0.0	0.0	0.0	0.0	0.0	0.0
Mir3473g	0.0	0.0	0.0	0.0	0.0	0.0
Mir3474	0.0	0.0	0.0	0.0	0.0	0.0
Mir3475	0.0	0.0	0.0	0.0	0.0	0.0
Mir34a	0.0	0.0	0.0	0.0	0.0	0.0
Mir34b	0.0	0.0	0.0	0.0	0.0	0.0
Mir34c	0.0	0.0	0.0	0.0	0.0	0.0
Mir350	0.0	0.0	0.0	0.0	0.0	0.0
Mir351	0.0	0.0	0.0	0.0	0.0	0.0
Mir3544	0.0	0.0	0.0	0.0	0.0	0.0
Mir3547	0.0	0.0	0.0	0.0	0.0	0.0
Mir3569	0.0	0.0	0.0	0.0	0.0	0.0
Mir3572	0.0	0.0	0.0	0.0	0.0	0.0
Mir361	0.0	0.0	0.0	0.0	0.0	0.0
Mir362	0.0	0.0	0.0	0.0	0.0	0.0
Mir3620	0.0	0.0	0.0	0.0	0.0	0.0
Mir363	0.0	0.0	0.0	0.0	0.0	0.0
Mir365-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir365-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir367	0.0	0.0	0.0	0.0	0.0	0.0
Mir369	0.0	0.0	0.0	0.0	0.0	0.0
Mir370	0.0	0.0	0.0	0.0	0.0	0.0
Mir374b	0.0	0.0	0.0	0.0	0.0	0.0
Mir374c	0.0	0.0	0.0	0.0	0.0	0.0
Mir375	0.0	0.0	0.0	0.0	0.0	0.0
Mir376a	0.0	0.0	0.0	0.0	0.0	0.0
Mir376b	0.0	0.0	0.0	0.0	0.0	0.0
Mir376c	0.0	0.0	0.0	0.0	0.0	0.0
Mir377	0.0	0.0	0.0	0.0	0.0	0.0
Mir378a	0.0	0.0	0.0	0.0	0.0	0.0
Mir378b	0.0	0.0	0.0	0.0	0.0	0.0
Mir378c	0.0	0.0	0.0	0.0	0.0	0.0
Mir378d	0.0	0.0	0.0	0.0	0.0	0.0
Mir379	0.0	0.0	0.0	0.0	0.0	0.0
Mir380	0.0	0.0	0.0	0.0	0.0	0.0
Mir381	0.0	0.0	0.0	0.0	0.0	0.0
Mir382	0.0	0.0	0.0	0.0	0.0	0.0
Mir383	0.0	0.0	0.0	0.0	0.0	0.0
Mir384	0.0	0.0	0.0	0.0	0.0	0.0
Mir3960	0.0	0.0	0.0	0.0	0.0	0.0
Mir3961	0.0	0.0	0.0	0.0	0.0	0.0
Mir3962	0.0	0.0	0.0	0.0	0.0	0.0
Mir3963	0.0	0.0	0.0	0.0	0.0	0.0
Mir3964	0.0	0.0	0.0	0.0	0.0	0.0
Mir3965	0.0	0.0	0.0	0.0	0.0	0.0
Mir3966	0.0	0.0	0.0	0.0	0.0	0.0
Mir3967	0.0	0.0	0.0	0.0	0.0	0.0
Mir3968	0.0	0.0	0.0	0.0	0.0	0.0
Mir3969	0.0	0.0	0.0	0.0	0.0	0.0
Mir3970	0.0	0.0	0.0	0.0	0.0	0.0
Mir3971	0.0	0.0	0.0	0.0	0.0	0.0
Mir409	0.0	0.0	0.0	0.0	0.0	0.0
Mir410	0.0	0.0	0.0	0.0	0.0	0.0
Mir411	0.0	0.0	0.0	0.0	0.0	0.0
Mir412	0.0	0.0	0.0	0.0	0.0	0.0
Mir421	0.0	0.0	0.0	0.0	0.0	0.0
Mir423	0.0	0.0	0.0	0.0	0.0	0.0
Mir425	0.0	0.0	0.0	0.0	0.0	0.0
Mir429	0.0	0.0	0.0	0.0	0.0	0.0
Mir431	0.0	0.0	0.0	0.0	0.0	0.0
Mir432	0.0	0.0	0.0	0.0	0.0	0.0
Mir433	0.0	0.0	0.0	0.0	0.0	0.0
Mir434	0.0	0.0	0.0	0.0	0.0	0.0
Mir448	0.0	0.0	0.0	0.0	0.0	0.0
Mir449a	0.0	0.0	0.0	0.0	0.0	0.0
Mir449b	0.0	0.0	0.0	0.0	0.0	0.0
Mir449c	0.0	0.0	0.0	0.0	0.0	0.0
Mir450-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir450-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir450b	0.0	0.0	0.0	0.0	0.0	0.0
Mir451a	0.0	0.0	0.0	0.0	0.0	0.0
Mir451b	0.0	0.0	0.0	0.0	0.0	0.0
Mir452	0.0	0.0	0.0	0.0	0.0	0.0
Mir453	0.0	0.0	0.0	0.0	0.0	0.0
Mir455	0.0	0.0	0.0	0.0	0.0	0.0
Mir463	0.0	0.0	0.0	0.0	0.0	0.0
Mir465	0.0	0.0	0.0	0.0	0.0	0.0
Mir465b-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir465b-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir465c-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir465c-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir465d	0.0	0.0	0.0	0.0	0.0	0.0
Mir466	0.0	0.0	0.0	0.0	0.0	0.0
Mir466b-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir466b-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir466b-3	0.0	0.0	0.0	0.0	0.0	0.0
Mir466b-4	0.0	0.0	0.0	0.0	0.0	0.0
Mir466b-5	0.0	0.0	0.0	0.0	0.0	0.0
Mir466b-6	0.0	0.0	0.0	0.0	0.0	0.0
Mir466b-7	0.0	0.0	0.0	0.0	0.0	0.0
Mir466b-8	0.0	0.0	0.0	0.0	0.0	0.0
Mir466c-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir466c-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir466d	0.0	0.0	0.0	0.0	0.0	0.0
Mir466e	0.0	0.0	0.0	0.0	0.0	0.0
Mir466f-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir466f-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir466f-3	0.0	0.0	0.0	0.0	0.0	0.0
Mir466f-4	0.0	0.0	0.0	0.0	0.0	0.0
Mir466g	0.0	0.0	0.0	0.0	0.0	0.0
Mir466h	0.0	0.0	0.0	0.0	0.0	0.0
Mir466i	0.0	0.0	0.0	0.0	0.0	0.0
Mir466j	0.0	0.0	0.0	0.0	0.0	0.0
Mir466k	0.0	0.0	0.0	0.0	0.0	0.0
Mir466l	0.0	0.0	0.0	0.0	0.0	0.0
Mir466m	0.0	0.0	0.0	0.0	0.0	0.0
Mir466n	0.0	0.0	0.0	0.0	0.0	0.0
Mir466o	0.0	0.0	0.0	0.0	0.0	0.0
Mir466p	0.0	0.0	0.0	0.0	0.0	0.0
Mir466q	0.0	0.0	0.0	0.0	0.0	0.0
Mir467a-1	0.0	0.0	0.0	0.0	0.0	0.0
Mir467a-10	0.0	0.0	0.0	0.0	0.0	0.0
Mir467a-2	0.0	0.0	0.0	0.0	0.0	0.0
Mir467a-3	0.0	0.0	0.0	0.0	0.0	0.0
Mir467a-4	0.0	0.0	0.0	0.0	0.0	0.0
Mir467a-5	0.0	0.0	0.0	0.0	0.0	0.0
Mir467a-6	0.0	0.0	0.0	0.0	0.0	0.0
Mir467a-7	0.0	0.0	0.0	0.0	0.0	0.0
Mir467a-8	0.0	0.0	0.0	0.0	0.0	0.0
Mir467a-9	0.0	0.0	0.0	0.0	0.0	0.0
Mir467b	0.0	0.0	0.0	0.0	0.0	0.0
Mir467c	0.0	0.0	0.0	0.0	0.0	0.0
Mir467d	0.0	0.0	0.0	0.0	0.0	0.0
Mir467e	0.0	0.0	0.0	0.0	0.0	0.0
Mir467f	0.0	0.0	0.0	0.0	0.0	0.0
Mir467g	0.0	0.0	0.0	0.0	0.0	0.0
Mir467h	0.0	0.0	0.0	0.0	0.0	0.0
Mir468	0.0	0.0	0.0	0.0	0.0	0.0
Mir470	0.0	0.0	0.0	0.0	0.0	0.0
Mir471	0.0	0.0	0.0	0.0	0.0	0.0
Mir483	0.0	0.0	0.0	0.0	0.0	0.0
Mir484	0.0	0.0	0.0	0.0	0.0	0.0
Mir485	0.0	0.0	0.0	0.0	0.0	0.0
Mir486	0.0	0.0	0.0	0.0	0.0	0.0
Mir487b	0.0	0.0	0.0	0.0	0.0	0.0
Mir488	0.0	0.0	0.0	0.0	0.0	0.0
Mir489	0.0	0.0	0.0	0.0	0.0	0.0
Mir490	0.0	0.0	0.0	0.0	0.0	0.0
Mir491	0.0	0.0	0.0	0.0	0.0	0.0
Mir493	0.0	0.0	0.0	0.0	0.0	0.0
Mir494	0.0	0.0	0.0	0.0	0.0	0.0
Mir495	0.0	0.0	0.0	0.0	0.0	0.0
Mir496a	0.0	0.0	0.0	0.0	0.0	0.0
Mir496b	0.0	0.0	0.0	0.0	0.0	0.0
Mir497	0.0	0.0	0.0	0.0	0.0	0.0
Mir497b	0.0	0.0	0.0	0.0	0.0	0.0
Mir499	0.0	0.0	0.0	0.0	0.0	0.0
Mir500	0.0	0.0	0.0	0.0	0.0	0.0
Mir501	0.0	0.0	0.0	0.0	0.0	0.0
Mir503	0.0	0.0	0.0	0.0	0.0	0.0
Mir504	0.0	0.0	0.0	0.0	0.0	0.0
Mir5046	0.0	0.0	0.0	0.0	0.0	0.0
Mir505	0.0	0.0	0.0	0.0	0.0	0.0
Mir509	0.0	0.0	0.0	0.0	0.0	0.0
Mir5098	0.0	0.0	0.0	0.0	0.0	0.0
Mir5099	0.0	0.0	0.0	0.0	0.0	0.0
Mir5100	0.0	0.0	0.0	0.0	0.0	0.0
Mir5101	0.0	0.0	0.0	0.0	0.0	0.0
Mir5103	0.0	0.0	0.0	0.0	0.0	0.0
Mir5104	0.0	0.0	0.0	0.0	0.0	0.0
Mir5106	0.0	0.0	0.0	0.0	0.0	0.0
Mir5107	0.0	0.0	0.0	0.0	0.0	0.0
Mir5108	0.0	0.0	0.0	0.0	0.0	0.0
Mir511	0.0	0.0	0.0	0.0	0.0	0.0
Mir5110	0.0	0.0	0.0	0.0	0.0	0.0
Mir5112	0.0	0.0	0.0	0.0	0.0	0.0
Mir5113	0.0	0.0	0.0	0.0	0.0	0.0
Mir5114	0.0	0.0	0.0	0.0	0.0	0.0
Mir5116	0.0	0.0	0.0	0.0	0.0	0.0
Mir5118	0.0	0.0	0.0	0.0	0.0	0.0
Mir5119	0.0	0.0	0.0	0.0	0.0	0.0
Mir5120	0.0	0.0	0.0	0.0	0.0	0.0
Mir5121	0.0	0.0	0.0	0.0	0.0	0.0
