gene_id	BDF1_TPM_avr	ICR_TPM_avr	ddY_TPM_avr	BDF1_FPKM_avr	ICR_FPKM_avr	ddY_FPKM_avr
Hist1h2ba	481.81	519.25	544.935	186.49	206.47	211.625
Hist1h2bb	0.0	0.485	0.0	0.0	0.195	0.0
Hist1h2bc	406.33000000000004	276.25	305.005	156.71499999999997	109.785	118.53999999999999
Hist1h2be	3.09	0.8899999999999999	2.645	1.2000000000000002	0.355	1.025
Hist1h2bf	0.185	0.0	2.06	0.075	0.0	0.8
Hist1h2bg	0.475	2.625	2.69	0.18	1.04	1.05
Hist1h2bh	124.47	128.075	128.6	47.955	50.915	49.885000000000005
Hist1h2bj	623.4300000000001	293.40999999999997	446.225	240.42000000000002	116.13499999999999	173.51
Hist1h2bk	1256.885	852.115	836.495	484.24	337.735	325.3
Hist1h2bl	1.1749999999999998	3.105	5.6499999999999995	0.45999999999999996	1.2349999999999999	2.185
Hist1h2bm	8.79	12.67	12.594999999999999	3.3899999999999997	5.02	4.905
Hist1h2bn	5.075	5.994999999999999	5.135	1.945	2.365	2.005
Hist1h2bp	8.355	5.645	1.525	3.205	2.25	0.585
Hist1h2bq	0.095	0.18	0.08	0.035	0.07	0.03
Hist1h2br	0.095	0.18	0.08	0.035	0.07	0.03
Hist1h3a	144.26999999999998	85.945	105.035	55.7	34.125	40.785
Hist1h3b	33.09	95.41	91.815	12.695	37.8	35.72
Hist1h3c	1.71	5.665	0.575	0.665	2.255	0.225
Hist1h3d	0.0	26.02	5.385	0.0	10.209999999999999	2.09
Hist1h3e	149.8	896.24	382.33500000000004	57.80500000000001	353.595	148.79
Hist1h3f	901.64	411.765	784.0450000000001	347.84000000000003	165.175	303.86
Hist1h3g	83.945	144.965	145.925	32.315	57.714999999999996	56.555
Hist1h3h	16.19	62.540000000000006	51.935	6.3	24.75	20.125
Hist1h3i	0.0	3.5549999999999997	3.47	0.0	1.4	1.355
Hist1h4a	307.26	331.7	402.33500000000004	118.63	132.065	156.06
Hist1h4b	167.385	191.39	248.37	64.69	76.78	96.265
Hist1h4c	677.56	775.0799999999999	682.54	261.42	307.66499999999996	265.16
Hist1h4d	69.24	139.915	243.75	26.775	56.02	94.41
Hist1h4f	6.48	10.18	23.380000000000003	2.4800000000000004	4.095	9.085
Hist1h4h	174.95499999999998	122.67500000000001	208.25	67.47	49.184999999999995	80.685
Hist1h4i	129.265	156.62	97.36000000000001	49.754999999999995	62.2	37.81
Hist1h4j	4.885	7.2	10.695	1.87	2.875	4.135
Hist1h4k	8.33	9.1	17.975	3.19	3.6	6.965
Hist1h4m	7.225	18.6	11.785	2.75	7.319999999999999	4.54
Hist1h4n	23.39	79.69	46.405	9.125	31.615000000000002	18.035
Hist2h2aa1	7907.085	6510.4	6427.595	3045.83	2582.32	2497.48
Hist2h2aa2	15.48	5.74	12.0	6.01	2.2699999999999996	4.67
Hist2h2ab	1.3699999999999999	6.300000000000001	1.02	0.52	2.51	0.395
Hist2h2ac	1.0750000000000002	9.835	8.055	0.41500000000000004	3.915	3.13
Hist2h2bb	180.735	2555.5550000000003	1943.89	69.565	1013.3050000000001	753.8050000000001
Hist2h2be	0.0	0.02	0.01	0.0	0.01	0.005
Hist2h3b	29.009999999999998	888.44	615.47	11.24	352.28499999999997	238.95499999999998
Hist2h3c1	0.0	0.0	0.0	0.0	0.0	0.0
Hist2h3c2	1275.0	2055.63	1988.6999999999998	491.55	815.065	772.6800000000001
Hist2h4	10.66	22.77	24.130000000000003	4.115	9.05	9.355
Hist3h2a	180.475	196.39999999999998	161.425	69.53	78.16	62.665
Hist3h2ba	40.355000000000004	27.625	24.28	15.5	10.99	9.445
Hist3h2bb-ps	2.42	1.495	0.95	0.925	0.6000000000000001	0.37
Hist4h4	659.035	409.005	412.625	254.10999999999999	162.32	160.52499999999998
Hivep1	255.67	227.22500000000002	272.57500000000005	98.06	90.095	105.785
Hivep2	13.535	10.265	11.004999999999999	5.195	4.08	4.275
Hivep3	3.71	4.02	4.29	1.4249999999999998	1.59	1.665
Hjurp	57.45	27.525	34.989999999999995	22.049999999999997	10.92	13.59
Hk1	0.36	0.2	0.46499999999999997	0.14	0.08	0.185
Hk1os	0.0	0.0	0.0	0.0	0.0	0.0
Hk2	3.0300000000000002	3.115	11.719999999999999	1.1749999999999998	1.2349999999999999	4.535
Hk3	0.0	0.0	0.0	0.0	0.0	0.0
Hkdc1	0.06999999999999999	0.045000000000000005	0.1	0.025	0.02	0.04
Hlcs	12.9	11.515	13.04	4.945	4.5649999999999995	5.0649999999999995
Hlf	0.10500000000000001	0.025	0.065	0.04	0.01	0.025
Hltf	15.045	13.61	13.14	5.765000000000001	5.405	5.105
Hlx	0.0	0.025	0.025	0.0	0.01	0.01
Hmbox1	28.28	27.79	25.705	10.835	11.01	9.975
Hmbs	16.855	13.49	12.73	6.49	5.345	4.9350000000000005
Hmces	795.1949999999999	843.52	905.385	305.94	335.055	351.46000000000004
Hmcn1	0.01	0.065	0.035	0.005	0.025	0.015
Hmg20a	104.14	107.535	101.795	40.005	42.72	39.485
Hmg20b	36.43000000000001	43.38	40.705	14.004999999999999	17.19	15.8
Hmga1	197.07	255.36	267.715	75.78999999999999	101.465	103.85499999999999
Hmga1-rs1	0.0	0.0	0.0	0.0	0.0	0.0
Hmga2	19.865000000000002	13.285	14.455	7.63	5.275	5.619999999999999
Hmga2-ps1	40.685	56.245	50.42	15.66	22.375	19.57
Hmgb1	314.64	350.015	328.41499999999996	120.95500000000001	139.01999999999998	127.505
Hmgb1-rs17	0.125	0.02	0.045	0.05	0.01	0.02
Hmgb2	525.55	535.23	429.74	202.345	212.74	166.93
Hmgb3	96.33500000000001	105.11500000000001	128.825	37.019999999999996	41.665	50.015
Hmgb4	0.0	0.0	0.0	0.0	0.0	0.0
Hmgb4os	0.0	0.0	0.0	0.0	0.0	0.0
Hmgcl	0.7849999999999999	0.95	1.2	0.30000000000000004	0.375	0.46499999999999997
Hmgcll1	45.45	44.04	47.97	17.47	17.465	18.619999999999997
Hmgcr	59.37	58.099999999999994	38.504999999999995	22.835	23.075000000000003	14.96
Hmgcs1	360.99	419.41	381.565	138.675	166.495	148.14999999999998
Hmgcs2	0.0	0.025	0.065	0.0	0.01	0.02
Hmgn1	850.335	577.5899999999999	578.995	327.115	229.58999999999997	224.88
Hmgn2	51.165	52.285	52.535	19.71	20.725	20.415
Hmgn3	67.525	4.915	24.78	25.98	1.96	9.665
Hmgn5	48.555	70.97	61.95	18.634999999999998	28.145	24.060000000000002
Hmgxb3	88.125	71.605	111.46000000000001	33.855000000000004	28.42	43.19
Hmgxb4	235.28	196.385	213.29500000000002	90.25	77.86	82.78999999999999
Hmha1	0.0	0.0	0.01	0.0	0.0	0.005
Hmmr	5.390000000000001	7.105	5.225	2.075	2.815	2.03
Hmox1	1.875	1.435	1.625	0.72	0.5700000000000001	0.63
Hmox2	53.72	55.695	53.14	20.689999999999998	22.125	20.630000000000003
Hmx1	0.41000000000000003	0.045	0.275	0.16	0.015	0.105
Hmx2	0.05	0.02	0.0	0.02	0.01	0.0
Hmx3	0.065	0.105	0.05	0.025	0.04	0.02
Hn1	139.95	169.865	172.89999999999998	53.864999999999995	67.435	67.14
Hn1l	159.89999999999998	161.55	130.44	61.42	64.10499999999999	50.64
Hnf1a	0.03	0.09000000000000001	0.06	0.01	0.04	0.025
Hnf1b	2.245	7.44	5.0649999999999995	0.8600000000000001	2.96	1.9699999999999998
Hnf4a	0.2	0.38	0.15	0.08	0.15000000000000002	0.060000000000000005
Hnf4aos	3.925	4.16	2.43	1.5099999999999998	1.6400000000000001	0.9450000000000001
Hnf4g	0.025	0.005	0.03	0.005	0.0	0.01
Hnmt	9.28	12.08	11.08	3.565	4.800000000000001	4.300000000000001
Hnrnpa0	39.0	27.755000000000003	39.275	14.99	11.0	15.235
Hnrnpa1	257.70000000000005	281.515	279.015	99.07	111.785	108.36500000000001
Hnrnpa2b1	230.76	225.915	224.125	88.69	89.775	87.03999999999999
Hnrnpa3	102.86	112.44	101.505	39.575	44.7	39.425
Hnrnpab	123.83500000000001	110.275	110.8	47.585	43.739999999999995	43.004999999999995
Hnrnpc	199.66500000000002	194.905	185.075	76.69	77.33500000000001	71.86500000000001
Hnrnpd	59.519999999999996	59.86	63.72	22.84	23.735	24.744999999999997
Hnrnpdl	164.01	151.53	157.095	62.985	60.085	60.94
Hnrnpf	439.55999999999995	456.135	478.57000000000005	168.81	181.04500000000002	185.76
Hnrnph1	107.815	118.15	108.39	41.43	46.875	42.11
Hnrnph2	29.995	39.84	38.209999999999994	11.52	15.809999999999999	14.84
Hnrnph3	16.765	15.375	16.3	6.445	6.105	6.33
Hnrnpk	414.95500000000004	293.155	394.12	159.48	116.005	152.97
Hnrnpl	39.215	39.864999999999995	43.95	15.07	15.805	17.07
Hnrnpll	6.385	6.76	6.1899999999999995	2.46	2.685	2.4050000000000002
Hnrnpm	29.84	30.015	32.49	11.475	11.92	12.61
Hnrnpr	17.130000000000003	17.985	17.369999999999997	6.585	7.13	6.74
Hnrnpu	619.84	624.415	650.7850000000001	238.005	247.85500000000002	252.58499999999998
Hnrnpul1	78.42500000000001	82.12	74.22999999999999	30.13	32.61	28.810000000000002
Hnrnpul2	340.775	326.91499999999996	343.9	130.81	129.655	133.485
Hoga1	0.575	0.015	0.115	0.225	0.005	0.045
Homer1	29.39	31.085	26.725	11.27	12.335	10.38
Homer2	9.785	3.355	3.3899999999999997	3.755	1.33	1.315
Homer3	0.065	0.055	0.09	0.02	0.02	0.034999999999999996
Homez	1.02	0.72	0.665	0.395	0.28500000000000003	0.26
Hook1	84.815	79.565	114.07	32.555	31.57	44.260000000000005
Hook2	32.995	25.08	31.535	12.65	9.945	12.225000000000001
Hook3	8.845	7.99	8.46	3.4000000000000004	3.175	3.285
Hopx	0.345	0.185	0.4	0.13	0.075	0.155
Hormad1	0.455	36.385	10.55	0.175	14.434999999999999	4.125
Hormad2	2.04	3.515	2.565	0.78	1.4	0.99
Hotair	0.0	0.0	0.0	0.0	0.0	0.0
Hotairm1	0.0	0.0	0.0	0.0	0.0	0.0
Hottip	0.0	0.0	0.0	0.0	0.0	0.0
Hoxa1	0.41000000000000003	0.245	0.55	0.16	0.1	0.21000000000000002
Hoxa10	0.24	0.425	0.32	0.095	0.16999999999999998	0.125
Hoxa11	0.0	0.0	0.0	0.0	0.0	0.0
Hoxa11os	0.0	0.0	0.0	0.0	0.0	0.0
Hoxa13	1.025	1.155	1.04	0.4	0.455	0.4
Hoxa2	0.0	0.0	0.0	0.0	0.0	0.0
Hoxa3	0.115	0.13	0.235	0.045	0.05	0.09
Hoxa4	0.41	0.6900000000000001	0.29000000000000004	0.16	0.275	0.11
Hoxa5	0.2	0.29	0.375	0.075	0.115	0.14500000000000002
Hoxa6	0.05	0.22	0.39	0.02	0.08499999999999999	0.15
Hoxa7	54.335	69.41	77.08	20.88	27.475	29.905
Hoxa9	0.015	0.01	0.05500000000000001	0.005	0.005	0.025
Hoxaas2	0.0	0.0	0.0	0.0	0.0	0.0
Hoxaas3	0.0	0.0	0.0	0.0	0.0	0.0
Hoxb1	0.0	0.0	0.06	0.0	0.0	0.025
Hoxb13	0.0	0.0	0.0	0.0	0.0	0.0
Hoxb2	0.195	0.24	0.46	0.075	0.095	0.18
Hoxb3	0.025	0.01	0.025	0.01	0.005	0.01
Hoxb4	0.9650000000000001	0.375	0.745	0.365	0.15	0.285
Hoxb5	0.0	0.0	0.0	0.0	0.0	0.0
Hoxb5os	0.0	0.0	0.0	0.0	0.0	0.0
Hoxb6	0.035	0.02	0.16999999999999998	0.015	0.01	0.065
Hoxb7	0.145	0.0	0.10500000000000001	0.055	0.0	0.04
Hoxb8	0.0	0.0	0.0	0.0	0.0	0.0
Hoxb9	0.03	0.07	0.055	0.01	0.03	0.02
Hoxc10	0.05	0.10500000000000001	0.14500000000000002	0.02	0.04	0.055
Hoxc11	0.0	0.0	0.0	0.0	0.0	0.0
Hoxc12	0.0	0.0	0.0	0.0	0.0	0.0
Hoxc13	0.2	0.28	0.29000000000000004	0.075	0.11000000000000001	0.11499999999999999
Hoxc4	0.0	0.015	0.015	0.0	0.005	0.005
Hoxc5	0.0	0.0	0.0	0.0	0.0	0.0
Hoxc6	0.05	0.07	0.04	0.02	0.03	0.015
Hoxc8	0.0	0.0	0.0	0.0	0.0	0.0
Hoxc9	0.0	0.0	0.0	0.0	0.0	0.0
Hoxd1	0.41500000000000004	0.455	1.0699999999999998	0.16	0.185	0.42000000000000004
Hoxd10	0.025	0.02	0.2	0.01	0.005	0.08
Hoxd11	0.0	0.01	0.02	0.0	0.005	0.005
Hoxd12	0.365	0.16499999999999998	0.39	0.14	0.065	0.15
Hoxd13	0.7250000000000001	1.38	1.395	0.275	0.545	0.54
Hoxd3	0.0	0.0	0.0	0.0	0.0	0.0
Hoxd3os1	0.0	0.0	0.0	0.0	0.0	0.0
Hoxd4	0.0	0.0	0.0	0.0	0.0	0.0
Hoxd8	0.155	0.635	0.525	0.06	0.255	0.2
Hoxd9	2.35	3.7649999999999997	5.81	0.905	1.5	2.255
Hp	8.780000000000001	6.715	10.23	3.375	2.67	3.97
Hp1bp3	20.595	19.195	20.58	7.9	7.605	7.99
Hpca	0.0	0.0	0.0	0.0	0.0	0.0
Hpcal1	104.72	63.86	63.334999999999994	40.245000000000005	25.299999999999997	24.619999999999997
Hpcal4	0.0	0.0	0.01	0.0	0.0	0.0
Hpd	2.075	0.99	1.45	0.8049999999999999	0.395	0.56
Hpdl	2.2350000000000003	2.725	4.49	0.86	1.085	1.74
Hpgd	0.12	0.19	0.09	0.045000000000000005	0.07500000000000001	0.035
Hpgds	0.0	0.0	0.0	0.0	0.0	0.0
Hpn	0.0	0.0	0.0	0.0	0.0	0.0
Hprt	80.53999999999999	84.78	90.18	30.939999999999998	33.65	35.005
Hps1	8.344999999999999	7.640000000000001	7.105	3.205	3.035	2.755
Hps3	24.645	41.625	33.72	9.47	16.509999999999998	13.09
Hps4	15.535	14.715	14.55	5.984999999999999	5.84	5.640000000000001
Hps5	26.67	26.5	26.075	10.235	10.51	10.120000000000001
Hps6	74.405	76.41	67.97999999999999	28.575000000000003	30.29	26.37
Hpse	11.030000000000001	7.57	4.41	4.24	3.0	1.7149999999999999
Hpse2	0.295	0.32	0.75	0.115	0.125	0.29000000000000004
Hpx	0.0	0.0	0.0	0.0	0.0	0.0
Hr	0.13	0.08	0.07	0.05	0.035	0.025
Hras	82.44	82.395	85.37	31.735	32.705	33.135
Hrasls	0.0	0.0	0.0	0.0	0.0	0.0
Hrasls5	0.0	0.085	0.03	0.0	0.035	0.01
Hrc	0.0	0.01	0.0	0.0	0.005	0.0
Hrct1	0.0	0.23	0.04	0.0	0.09	0.015
Hrg	0.0	0.04	0.0	0.0	0.015	0.0
Hrh1	0.22999999999999998	0.125	0.235	0.09	0.05	0.095
Hrh2	0.24	0.04	0.115	0.095	0.015	0.045000000000000005
Hrh3	0.04	0.025	0.01	0.015	0.01	0.005
Hrh4	0.03	0.0	0.0	0.01	0.0	0.0
Hrk	0.0	0.0	0.01	0.0	0.0	0.005
Hrnr	0.005	0.0	0.015	0.0	0.0	0.005
Hrsp12	34.135	43.205	39.39	13.114999999999998	17.175	15.295
Hs1bp3	5.8149999999999995	5.675	4.87	2.23	2.255	1.8900000000000001
Hs2st1	118.33500000000001	98.68	101.88	45.465	39.165	39.54
Hs3st1	0.275	0.39499999999999996	0.365	0.10500000000000001	0.155	0.14
Hs3st2	0.11499999999999999	0.55	0.25	0.04	0.22	0.095
Hs3st3a1	0.185	0.04	0.14	0.07500000000000001	0.015	0.055
Hs3st3b1	1.51	0.865	0.46499999999999997	0.585	0.345	0.18
Hs3st4	0.08	0.060000000000000005	0.03	0.034999999999999996	0.025	0.015
Hs3st5	22.345	20.605	24.88	8.59	8.175	9.665
Hs3st6	0.07	0.0	0.0	0.025	0.0	0.0
Hs6st1	68.78999999999999	50.76	55.595	26.415	20.16	21.585
Hs6st2	0.0	0.01	0.005	0.0	0.005	0.0
Hs6st3	0.015	0.0	0.015	0.005	0.0	0.005
Hsbp1	107.28	108.78999999999999	96.295	41.235	43.239999999999995	37.379999999999995
Hsbp1l1	0.0	0.0	0.0	0.0	0.0	0.0
Hscb	51.36	58.53	37.74	19.79	23.259999999999998	14.67
Hsd11b1	0.065	0.0	0.095	0.025	0.0	0.035
Hsd11b2	0.015	0.0	0.1	0.005	0.0	0.04
Hsd17b1	0.135	0.045	0.025	0.055	0.02	0.01
Hsd17b10	1.74	2.3899999999999997	3.045	0.665	0.95	1.1800000000000002
Hsd17b11	0.04	0.035	0.09000000000000001	0.015	0.015	0.030000000000000002
Hsd17b12	55.215	71.475	67.11	21.215	28.4	26.05
Hsd17b13	17.28	6.234999999999999	15.9	6.635	2.4800000000000004	6.18
Hsd17b14	0.0	0.0	0.025	0.0	0.0	0.01
Hsd17b2	0.19	0.43	0.39	0.075	0.16999999999999998	0.155
Hsd17b3	0.0	0.0	0.0	0.0	0.0	0.0
Hsd17b4	111.625	123.21000000000001	110.89500000000001	42.91	48.97	43.07
Hsd17b6	0.04	0.14500000000000002	0.045	0.015	0.06	0.02
Hsd17b7	21.935000000000002	24.895	29.174999999999997	8.434999999999999	9.88	11.325
Hsd3b1	0.015	0.0	0.0	0.005	0.0	0.0
Hsd3b2	0.015	0.0	0.0	0.005	0.0	0.0
Hsd3b3	0.0	0.015	0.0	0.0	0.005	0.0
Hsd3b4	0.155	0.0	0.15	0.06	0.0	0.05500000000000001
Hsd3b5	0.08	0.02	0.0	0.03	0.01	0.0
Hsd3b6	1.5899999999999999	1.6	1.14	0.6100000000000001	0.64	0.445
Hsd3b7	60.185	47.58	56.795	23.130000000000003	18.925	22.04
Hsdl1	32.36	33.905	27.174999999999997	12.435	13.475	10.545
Hsdl2	59.215	55.995	63.94499999999999	22.759999999999998	22.225	24.825000000000003
Hsf1	89.05	87.24	86.24	34.205	34.620000000000005	33.47
Hsf2	3.355	3.5999999999999996	4.175000000000001	1.295	1.4249999999999998	1.62
Hsf2bp	36.62	31.94	36.915	14.055	12.66	14.32
Hsf3	0.0	0.0	0.0	0.0	0.0	0.0
Hsf4	0.0	0.035	0.0	0.0	0.015	0.0
Hsf5	35.805	42.675	37.625	13.765	16.975	14.61
Hsfy2	0.53	0.405	0.44	0.20500000000000002	0.16	0.17
Hsh2d	0.0	0.0	0.03	0.0	0.0	0.01
Hsp90aa1	4420.9400000000005	3992.54	4444.4	1698.925	1583.925	1725.4
Hsp90ab1	570.24	600.75	636.2149999999999	218.985	238.275	246.94
Hsp90b1	464.95500000000004	459.235	465.855	178.935	182.36	180.81
Hspa12a	25.81	24.665	15.735	9.91	9.79	6.1
Hspa12b	0.01	0.0	0.01	0.005	0.0	0.005
Hspa13	4.279999999999999	3.165	3.9400000000000004	1.645	1.2599999999999998	1.5299999999999998
Hspa14	78.38499999999999	83.745	86.225	30.12	33.239999999999995	33.49
Hspa1a	1.32	3.23	1.355	0.515	1.2850000000000001	0.525
Hspa1b	13.02	5.175	11.690000000000001	5.035	2.0549999999999997	4.5249999999999995
Hspa1l	0.235	0.21000000000000002	0.265	0.09000000000000001	0.08499999999999999	0.1
Hspa2	11.0	15.959999999999999	10.735	4.23	6.324999999999999	4.17
Hspa4	161.015	132.76	140.565	61.89	52.7	54.55500000000001
Hspa4l	69.82499999999999	67.045	68.625	26.825	26.6	26.634999999999998
Hspa5	215.45	248.38	226.35000000000002	82.955	98.62	87.875
Hspa8	835.605	1432.08	1085.885	321.865	567.785	421.52
Hspa9	434.865	365.03499999999997	373.53	167.10500000000002	145.02499999999998	145.005
Hspb1	9.26	12.235	19.76	3.55	4.855	7.645
Hspb11	17.77	22.395	19.7	6.82	8.91	7.66
Hspb2	0.0	0.0	0.0	0.0	0.0	0.0
Hspb3	0.0	0.045	0.195	0.0	0.02	0.075
Hspb6	4.87	6.15	6.3	1.8649999999999998	2.44	2.4450000000000003
Hspb7	0.0	0.0	0.0	0.0	0.0	0.0
Hspb8	0.03	0.0	0.0	0.01	0.0	0.0
Hspb9	0.0	0.0	0.11	0.0	0.0	0.045
Hspbap1	21.91	20.365000000000002	15.88	8.415	8.07	6.154999999999999
Hspbp1	0.405	0.5900000000000001	0.625	0.15500000000000003	0.235	0.24
Hspd1	96.525	95.955	95.96000000000001	37.09	38.120000000000005	37.265
Hspe1	217.26999999999998	276.84000000000003	259.87	83.84	110.0	100.97
Hspg2	0.05500000000000001	0.03	0.03	0.025	0.01	0.015
Hsph1	254.2	211.215	239.70499999999998	97.705	83.9	93.04
Htatip2	8.024999999999999	7.205	9.059999999999999	3.0949999999999998	2.86	3.5149999999999997
Htatsf1	49.935	47.545	27.085	19.189999999999998	18.869999999999997	10.504999999999999
Htr1a	0.0	0.005	0.0	0.0	0.005	0.0
Htr1b	0.0	0.0	0.03	0.0	0.0	0.01
Htr1d	1.11	0.7050000000000001	0.505	0.43	0.28	0.195
Htr1f	0.0	0.0	0.0	0.0	0.0	0.0
Htr2a	0.0	0.0	0.0	0.0	0.0	0.0
Htr2b	0.0	0.025	0.0	0.0	0.01	0.0
Htr2c	0.0	0.0	0.0	0.0	0.0	0.0
Htr3a	0.235	0.015	0.20500000000000002	0.095	0.005	0.085
Htr3b	0.035	0.175	0.55	0.015	0.07	0.21
Htr4	0.0	0.005	0.025	0.0	0.005	0.005
Htr5a	28.1	20.25	25.07	10.81	8.055	9.735
Htr5b	2.56	2.0599999999999996	1.365	0.9850000000000001	0.815	0.53
Htr6	0.02	0.08	0.0	0.01	0.03	0.0
Htr7	5.73	3.01	3.29	2.2	1.19	1.2799999999999998
Htra1	18.77	25.34	31.845	7.215	10.059999999999999	12.350000000000001
Htra2	19.975	19.73	21.095	7.6899999999999995	7.84	8.190000000000001
Htra3	0.025	0.02	0.05	0.01	0.01	0.02
Htra4	30.240000000000002	20.275	19.630000000000003	11.64	8.06	7.625
Htt	27.615	30.105000000000004	30.815	10.605	11.934999999999999	11.954999999999998
Hunk	0.025	0.03	0.015	0.01	0.01	0.005
Hus1	78.465	54.105	98.245	30.125	21.455	38.18
Hus1b	0.0	0.0	0.0	0.0	0.0	0.0
Huwe1	86.405	91.58	89.725	33.15	36.3	34.82
Hvcn1	53.945	51.849999999999994	53.905	20.715	20.555	20.925
Hyal1	0.0	0.0	0.0	0.0	0.0	0.0
Hyal2	29.985	34.629999999999995	42.995000000000005	11.53	13.77	16.68
Hyal3	0.35500000000000004	0.5	0.17	0.135	0.195	0.065
Hyal4	0.0	0.0	0.0	0.0	0.0	0.0
Hyal5	1.79	1.82	1.4249999999999998	0.69	0.72	0.555
Hyal6	0.125	0.195	0.08	0.049999999999999996	0.07500000000000001	0.03
Hydin	0.905	1.045	1.0	0.35	0.41500000000000004	0.385
Hyi	2.48	1.31	2.03	0.9550000000000001	0.515	0.7849999999999999
Hykk	1.495	2.58	1.485	0.5800000000000001	1.025	0.58
Hyls1	140.22500000000002	154.40499999999997	152.495	53.885000000000005	61.285	59.205
Hymai	0.01	0.005	0.025	0.005	0.0	0.01
Hyou1	107.445	125.25	111.59	41.275	49.68	43.325
Hypk	503.54999999999995	461.205	460.81500000000005	193.815	183.09	179.065
Hypm	0.0	0.0	0.0	0.0	0.0	0.0
I730028E13Rik	0.0	0.0	0.0	0.0	0.0	0.0
I730030J21Rik	0.0	0.0	0.0	0.0	0.0	0.0
I830077J02Rik	6.84	8.18	6.895	2.62	3.245	2.6799999999999997
Iah1	5.734999999999999	5.39	6.335	2.205	2.15	2.46
Iapp	0.0	0.0	0.0	0.0	0.0	0.0
Iars	172.29	159.365	150.755	66.235	63.31	58.515
Iars2	4.54	2.8600000000000003	4.42	1.755	1.135	1.7149999999999999
Iba57	0.135	0.145	0.175	0.049999999999999996	0.055	0.065
Ibsp	0.1	0.095	0.0	0.04	0.035	0.0
Ibtk	334.40999999999997	377.995	363.40999999999997	128.34	150.005	141.12
Ica1	152.815	169.075	155.245	58.745000000000005	67.13499999999999	60.305
Ica1l	13.02	21.025	75.005	5.015	8.32	29.185
Icam1	0.0	0.0	0.0	0.0	0.0	0.0
Icam2	0.05	0.0	0.115	0.02	0.0	0.045
Icam4	0.385	0.035	0.37	0.155	0.015	0.145
Icam5	0.0	0.0	0.0	0.0	0.0	0.0
Ice1	385.125	353.42	353.095	147.70499999999998	140.015	137.01
Ice2	95.465	88.935	92.22	36.695	35.29	35.805
Ick	9.39	10.94	9.465	3.6100000000000003	4.35	3.67
Icmt	68.005	87.36500000000001	72.905	26.155	34.62	28.270000000000003
Icos	0.03	0.0	0.0	0.01	0.0	0.0
Icosl	121.16499999999999	123.32000000000001	112.575	46.555	48.89	43.655
Ict1	77.175	86.765	80.685	29.72	34.42	31.35
Id1	1.185	0.96	1.9649999999999999	0.455	0.38	0.765
Id2	2.235	4.885	3.93	0.85	1.94	1.53
Id3	1.55	1.085	2.0	0.6	0.435	0.78
Id4	0.595	0.7350000000000001	0.9450000000000001	0.22999999999999998	0.29500000000000004	0.37
Ide	43.365	38.510000000000005	42.57	16.66	15.285	16.535
Idh1	25.89	41.155	34.565	9.95	16.33	13.43
Idh2	0.255	0.7649999999999999	0.545	0.1	0.30000000000000004	0.215
Idh3a	105.995	95.875	102.82	40.775	38.085	39.915000000000006
Idh3b	18.53	21.21	18.509999999999998	7.155	8.43	7.1899999999999995
Idh3g	8.055	14.82	14.66	3.085	5.875	5.6899999999999995
Idi1	48.68	57.290000000000006	67.66	18.69	22.715	26.259999999999998
Idi2	0.045000000000000005	0.06	0.04	0.02	0.025	0.015
Idnk	13.175	11.434999999999999	10.08	5.075	4.54	3.915
Ido1	0.0	0.0	0.0	0.0	0.0	0.0
Ido2	1.5750000000000002	1.365	1.4849999999999999	0.605	0.54	0.5800000000000001
Ids	5.095000000000001	4.205	6.27	1.955	1.67	2.4299999999999997
Idua	3.3200000000000003	3.6550000000000002	3.4299999999999997	1.2799999999999998	1.4500000000000002	1.335
Ier2	2.185	0.545	1.6549999999999998	0.845	0.22	0.64
Ier3	0.0	0.105	0.03	0.0	0.04	0.015
Ier3ip1	3.63	3.17	2.92	1.405	1.26	1.135
Ier5	0.0	0.0	0.0	0.0	0.0	0.0
Ier5l	221.925	244.26	244.62	85.41	96.95500000000001	94.955
Iffo1	26.17	30.185000000000002	29.5	10.059999999999999	11.98	11.445
Iffo2	2.9	1.555	2.135	1.115	0.625	0.83
Ifi202b	0.0	0.0	0.0	0.0	0.0	0.0
Ifi203	0.02	0.0	0.01	0.01	0.0	0.005
Ifi204	0.0	0.0	0.0	0.0	0.0	0.0
Ifi205	0.0	0.0	0.0	0.0	0.0	0.0
Ifi27	0.0	0.25	0.32	0.0	0.1	0.125
Ifi27l2a	1.355	2.045	0.335	0.53	0.82	0.13
Ifi27l2b	0.0	0.0	0.0	0.0	0.0	0.0
Ifi30	8.065	7.16	5.15	3.105	2.855	2.0
Ifi35	0.065	0.0	0.025	0.025	0.0	0.01
Ifi44	0.01	0.0	0.0	0.005	0.0	0.0
Ifi44l	0.0	0.0	0.0	0.0	0.0	0.0
Ifi47	0.045	0.02	0.0	0.02	0.01	0.0
Ifih1	0.0	0.005	0.0	0.0	0.0	0.0
Ifit1	0.5	0.235	0.18	0.195	0.095	0.07500000000000001
Ifit1bl1	3.285	2.645	4.555	1.27	1.05	1.7650000000000001
Ifit1bl2	226.26	209.75	233.805	86.95	83.245	90.765
Ifit2	0.0	0.0	0.005	0.0	0.0	0.005
Ifit3	0.0	0.05	0.0	0.0	0.02	0.0
Ifit3b	0.0	0.0	0.015	0.0	0.0	0.005
Ifitm1	0.0	0.0	0.0	0.0	0.0	0.0
Ifitm10	0.425	0.605	0.65	0.165	0.24	0.25
Ifitm2	0.0	0.0	0.0	0.0	0.0	0.0
